effective_electron_temperature_eV,rescigno_x1_m3_s,hamilton_x1_m3_s,rescigno_x2_m3_s,hamilton_x2_m3_s,rescigno_x0p5_m3_s,hamilton_x0p5_m3_s
2.2511211211211202,2.27971285632959e-15,2.5314387831660698e-15,1.53534111584479e-15,2.0966083607788501e-15,3.00037528490219e-15,2.7452911860180801e-15
2.27113113113113,2.3319133572373999e-15,2.5786786950131102e-15,1.5860156840412597e-15,2.1481033181723999e-15,3.0472334413577099e-15,2.7810806711935896e-15
2.2911411411411402,2.3844632114343001e-15,2.6260360125356899e-15,1.63738662702329e-15,2.1999702315415297e-15,3.09415789258964e-15,2.8168060345176199e-15
2.31115115115115,2.43735356138337e-15,2.6735027874865097e-15,1.6894398417231398e-15,2.2521974329265796e-15,3.1411439757029899e-15,2.8524646711956699e-15
2.3311611611611598,2.4905756673248101e-15,2.7210712227212901e-15,1.7421611178116997e-15,2.3047733684513402e-15,3.1881871330855099e-15,2.88805406899472e-15
2.35117117117117,2.5441209077815498e-15,2.7687336710278401e-15,1.7955361653744296e-15,2.3576866030743598e-15,3.2352829102990799e-15,2.9235718055993702e-15
2.3711811811811798,2.5979807798829799e-15,2.8164826338819398e-15,1.8495506413196201e-15,2.4109258248401301e-15,3.2824269540036897e-15,2.9590155460392297e-15
2.3911911911911901,2.6521468995208298e-15,2.8643107601368501e-15,1.9041901744862199e-15,2.4644798486574899e-15,3.32961500991482e-15,2.99438304018607e-15
2.4112012012011999,2.7066110013504398e-15,2.9122108446522803e-15,1.95944038942855e-15,2.5183376196319899e-15,3.3768429207939898e-15,3.0296721203190301e-15
2.4312112112112101,2.7613649386499299e-15,2.9601758268687601e-15,2.0152869288649899e-15,2.57248821597844e-15,3.4241066244728099e-15,3.0648806987562098e-15
2.4512212212212199,2.8164006830485802e-15,3.0081987893326301e-15,2.07171547478653e-15,2.6269208515391102e-15,3.4714021519106199e-15,3.1000067655511099e-15
