absorbed_fraction_sensitivity,source_power_W,absorbed_power_W,validation_role,reduced_electric_field_Td,mean_electron_energy_eV,mean_energy_temperature_proxy_eV,measured_oes_electron_temperature_eV,temperature_proxy_percent_error,electron_density_m3,measured_volume_average_electron_density_m3,electron_density_percent_error,electronegativity,cl_to_cl2_ratio,chlorine_nuclei_equivalent_molecule_density_m3,target_chlorine_nuclei_equivalent_molecule_density_m3,chlorine_particle_density_m3,chlorine_particle_density_multiplier_vs_gauge_equivalent,wall_ratio_inside_direct_marker_domain,modeled_cl2_particle_fraction_percent,modeled_relative_cl2_density_percent_eq11,measured_relative_cl2_density_percent,relative_cl2_eq11_error_percentage_point,relative_cl2_eq11_error_percent,reported_absolute_cl2_density_accuracy_percent,within_reported_cl2_density_accuracy,cl2plus_axial_flux_m2_s,clplus_axial_flux_m2_s,total_positive_ion_axial_flux_m2_s,clplus_ion_fraction,modeled_power_density_W_m3,absorbed_power_density_W_m3,maximum_normalized_residual,relative_electron_growth_closure,electron_to_neutral_density_ratio,electron_electron_coulomb_model,coulomb_logarithm,coulomb_nonlinear_iterations,coulomb_nonlinear_weighted_residual,electron_growth_root_evaluations,solver_evaluations,supports_reactor_state_prediction,supports_wafer_flux,supports_feature_depth
0.3,300.0,90.0,reactor_diagnostic_training_candidate,995.1801333306631,3.805307759749714,2.5368718398331422,2.299784959087595,10.309089108905553,2.3418351578128956e+16,2.90084388e+16,-19.270555235364974,2.5469640045327164,0.6244850518596213,5.50971462115424e+19,5.509714621154241e+19,6.820727773423952e+19,1.2379457453633171,True,61.55796871477856,76.20542546366829,,,,,,2.008011225589896e+19,8.076990254618587e+18,2.8157102510517547e+19,0.28685445356465855,2093.023255813902,2093.0232558139537,2.4768572378282744e-14,1.9499375916327562e-15,0.00034334095064423204,none,,0,0.0,15,8,False,False,False
0.3,500.0,150.0,held_out_reactor_diagnostic,880.5469397669752,3.7211089887745943,2.4807393258497292,2.51225,-1.2542809891639226,4.3898766130113976e+16,5.22151899e+16,-15.927211575430896,1.6262401001382032,0.9344886254495873,5.509714621154248e+19,5.509714621154241e+19,7.264284599135709e+19,1.3184502462695409,False,51.693247861180566,68.15497537304593,72.9875,-4.8325246269540685,-6.6210304873493,25.0,True,3.1125582115480658e+19,1.6798853047906513e+19,4.792443516338717e+19,0.35052792986781683,3488.372093023317,3488.372093023256,2.9435062403123313e-13,1.2260036549304108e-15,0.0006043095576863408,none,,0,0.0,18,9,False,False,False
0.5,300.0,150.0,reactor_diagnostic_training_candidate,880.546939766865,3.721108988775039,2.480739325850026,2.299784959087595,7.868316820117906,4.389876613012552e+16,2.90084388e+16,51.331019338157276,1.6262401001379374,0.9344886254496472,5.509714621154243e+19,5.509714621154241e+19,7.264284599135778e+19,1.3184502462695546,False,51.69324786117895,68.15497537304452,,,,,,3.112558211548529e+19,1.6798853047916175e+19,4.792443516340147e+19,0.35052792986791387,3488.3720930241325,3488.372093023256,4.689110447873789e-13,1.2260036549311097e-15,0.0006043095576864939,none,,0,0.0,22,14,False,False,False
0.5,500.0,250.0,held_out_reactor_diagnostic,762.8351372221023,3.647000377378639,2.4313335849190922,2.51225,-3.2208743190728484,8.246646542602755e+16,5.22151899e+16,57.935776129443035,0.968532946585968,1.45533328694927,5.509714621154239e+19,5.509714621154241e+19,7.83032175912338e+19,1.4211846343292085,False,40.72766843162425,57.88153656707915,72.9875,-15.105963432920845,-20.696644539024966,25.0,True,4.7369999824899736e+19,3.63863899719313e+19,8.375638979683104e+19,0.4344312124745854,5813.953488373777,5813.9534883720935,5.589269806451731e-13,3.5214477095892627e-16,0.001053168285580896,none,,0,0.0,13,10,False,False,False
0.7,300.0,210.0,reactor_diagnostic_training_candidate,803.1438304383115,3.6714431581275475,2.4476287720850314,2.299784959087595,6.428592917491348,6.6462966412162776e+16,2.90084388e+16,129.11597163292626,1.1678355406870846,1.2441178578774517,5.509714621154242e+19,5.509714621154241e+19,7.622687901499666e+19,1.3834995867540545,False,44.56093945733436,61.650041324594525,,,,,,4.117056387205117e+19,2.7827195319539278e+19,6.8997759191590445e+19,0.4033057833410175,4883.720930232579,4883.720930232558,7.302548345462116e-13,6.402850249546447e-16,0.0008719098469069821,none,,0,0.0,16,9,False,False,False
0.7,500.0,350.0,held_out_reactor_diagnostic,686.2993091606763,3.601723351391691,2.4011489009277938,2.51225,-4.422374328677724,1.2525257215425962e+17,5.22151899e+16,139.87765321573525,0.6495582826537354,2.0058852200472708,5.509714621154255e+19,5.509714621154241e+19,8.26861921231507e+19,1.5007345717268454,False,33.26807002911023,49.926542827315444,72.9875,-23.060957172684553,-31.595762524657722,25.0,False,6.127892099108505e+19,6.166764173105972e+19,1.2294656272214478e+20,0.5015808524100555,8139.534883721404,8139.534883720931,2.6922090838306687e-13,9.624258162103082e-16,0.0015147942956148185,none,,0,0.0,19,10,False,False,False
