step=1 t=1.000s dt=1s depth=6.303nm mask_opening=85.842nm wall=450.47s
step=2 t=1.500s dt=0.5s depth=9.423nm mask_opening=84.672nm wall=137.88s
step=3 t=2.005s dt=0.5048s depth=12.573nm mask_opening=83.563nm wall=149.72s
step=4 t=2.510s dt=0.5047s depth=15.721nm mask_opening=82.507nm wall=157.34s
step=5 t=3.015s dt=0.505s depth=18.864nm mask_opening=81.396nm wall=124.14s
step=6 t=3.521s dt=0.506s depth=22.020nm mask_opening=80.262nm wall=116.12s
step=7 t=4.025s dt=0.5044s depth=25.162nm mask_opening=79.144nm wall=116.08s
step=8 t=4.530s dt=0.5055s depth=28.300nm mask_opening=78.063nm wall=108.37s
step=9 t=5.038s dt=0.5073s depth=31.442nm mask_opening=77.013nm wall=94.25s
step=10 t=5.546s dt=0.5086s depth=34.592nm mask_opening=75.995nm wall=82.95s
step=11 t=6.054s dt=0.5079s depth=37.719nm mask_opening=74.942nm wall=68.98s
step=12 t=6.565s dt=0.511s depth=40.860nm mask_opening=73.699nm wall=56.46s
step=13 t=7.077s dt=0.5121s depth=43.968nm mask_opening=72.378nm wall=51.44s
step=14 t=7.594s dt=0.5166s depth=47.110nm mask_opening=70.983nm wall=52.45s
step=15 t=8.110s dt=0.5158s depth=50.252nm mask_opening=69.653nm wall=42.63s
step=16 t=8.626s dt=0.5164s depth=53.385nm mask_opening=68.690nm wall=45.76s
step=17 t=9.144s dt=0.5174s depth=56.516nm mask_opening=69.423nm wall=41.09s
step=18 t=9.660s dt=0.5167s depth=59.653nm mask_opening=68.483nm wall=45.94s
step=19 t=10.177s dt=0.5172s depth=62.782nm mask_opening=67.540nm wall=38.01s
step=20 t=10.695s dt=0.5172s depth=65.909nm mask_opening=66.599nm wall=44.83s
step=21 t=11.208s dt=0.5136s depth=69.001nm mask_opening=65.881nm wall=41.71s
step=22 t=11.728s dt=0.5197s depth=72.121nm mask_opening=65.208nm wall=38.79s
step=23 t=12.248s dt=0.5203s depth=75.202nm mask_opening=64.616nm wall=40.05s
step=24 t=12.769s dt=0.5212s depth=78.307nm mask_opening=64.070nm wall=37.06s
step=25 t=13.291s dt=0.5219s depth=81.424nm mask_opening=63.544nm wall=36.92s
step=26 t=13.814s dt=0.5229s depth=84.503nm mask_opening=62.748nm wall=39.31s
step=27 t=14.337s dt=0.5232s depth=87.604nm mask_opening=61.891nm wall=53.69s
step=28 t=14.857s dt=0.5197s depth=90.696nm mask_opening=61.074nm wall=47.00s
step=29 t=15.382s dt=0.5248s depth=93.739nm mask_opening=60.313nm wall=47.74s
step=30 t=15.907s dt=0.525s depth=96.780nm mask_opening=59.628nm wall=45.65s
step=31 t=16.433s dt=0.5265s depth=99.901nm mask_opening=59.022nm wall=38.67s
step=32 t=16.960s dt=0.5263s depth=102.947nm mask_opening=58.475nm wall=47.83s
step=33 t=17.487s dt=0.5272s depth=105.939nm mask_opening=57.970nm wall=46.29s
step=34 t=18.015s dt=0.5285s depth=109.019nm mask_opening=57.369nm wall=33.33s
step=35 t=18.544s dt=0.5282s depth=112.072nm mask_opening=56.753nm wall=34.66s
step=36 t=19.074s dt=0.5301s depth=115.053nm mask_opening=56.122nm wall=40.03s
step=37 t=19.604s dt=0.5305s depth=118.074nm mask_opening=55.483nm wall=37.45s
step=38 t=20.136s dt=0.5316s depth=121.149nm mask_opening=54.849nm wall=44.79s
step=39 t=20.668s dt=0.5322s depth=124.060nm mask_opening=54.222nm wall=37.50s
step=40 t=21.202s dt=0.5335s depth=127.038nm mask_opening=53.630nm wall=30.91s
step=41 t=21.736s dt=0.5343s depth=130.132nm mask_opening=53.066nm wall=37.83s
step=42 t=22.271s dt=0.5352s depth=133.007nm mask_opening=52.428nm wall=30.14s
step=43 t=22.811s dt=0.5398s depth=135.960nm mask_opening=51.537nm wall=32.39s
step=44 t=23.347s dt=0.5359s depth=138.985nm mask_opening=50.598nm wall=34.80s
step=45 t=23.884s dt=0.5375s depth=142.006nm mask_opening=49.343nm wall=25.41s
step=46 t=24.271s dt=0.3867s depth=144.032nm mask_opening=49.320nm wall=20.60s
step=47 t=24.669s dt=0.3984s depth=146.183nm mask_opening=50.302nm wall=19.15s
step=48 t=25.208s dt=0.5382s depth=149.205nm mask_opening=49.552nm wall=26.57s
step=49 t=25.746s dt=0.5383s depth=152.144nm mask_opening=51.867nm wall=28.91s
step=50 t=26.287s dt=0.5413s depth=154.967nm mask_opening=51.247nm wall=33.33s
step=51 t=26.822s dt=0.5345s depth=157.881nm mask_opening=50.722nm wall=28.39s
step=52 t=27.358s dt=0.5359s depth=160.891nm mask_opening=50.223nm wall=35.65s
step=53 t=27.894s dt=0.5368s depth=163.611nm mask_opening=52.102nm wall=31.96s
step=54 t=28.390s dt=0.4951s depth=166.215nm mask_opening=51.694nm wall=35.92s
step=55 t=28.922s dt=0.5329s depth=169.177nm mask_opening=51.201nm wall=26.91s
step=56 t=29.457s dt=0.5344s depth=172.052nm mask_opening=50.645nm wall=34.36s
step=57 t=29.992s dt=0.5352s depth=174.756nm mask_opening=50.553nm wall=34.77s
step=58 t=30.528s dt=0.5361s depth=177.594nm mask_opening=50.529nm wall=29.62s
step=59 t=31.067s dt=0.5391s depth=180.614nm mask_opening=53.708nm wall=41.10s
step=60 t=31.605s dt=0.538s depth=183.274nm mask_opening=53.153nm wall=34.30s
step=61 t=32.141s dt=0.5361s depth=186.040nm mask_opening=52.597nm wall=28.75s
step=62 t=32.677s dt=0.536s depth=189.001nm mask_opening=52.092nm wall=28.93s
step=63 t=33.212s dt=0.5343s depth=191.881nm mask_opening=51.814nm wall=33.98s
step=64 t=33.744s dt=0.5322s depth=194.535nm mask_opening=51.566nm wall=34.25s
step=65 t=34.278s dt=0.5342s depth=197.337nm mask_opening=51.232nm wall=49.44s
step=66 t=34.816s dt=0.5375s depth=200.362nm mask_opening=50.190nm wall=30.53s
step=67 t=35.353s dt=0.5374s depth=202.944nm mask_opening=49.292nm wall=31.41s
step=68 t=35.893s dt=0.5398s depth=205.634nm mask_opening=49.818nm wall=27.76s
step=69 t=36.436s dt=0.543s depth=208.538nm mask_opening=49.386nm wall=33.37s
step=70 t=36.979s dt=0.5435s depth=211.443nm mask_opening=49.152nm wall=29.60s
step=71 t=37.522s dt=0.5423s depth=214.006nm mask_opening=48.594nm wall=37.50s
step=72 t=38.064s dt=0.5425s depth=216.746nm mask_opening=47.917nm wall=36.23s
step=73 t=38.611s dt=0.547s depth=219.788nm mask_opening=47.244nm wall=42.89s
step=74 t=39.156s dt=0.5449s depth=222.520nm mask_opening=46.559nm wall=42.32s
step=75 t=39.701s dt=0.5451s depth=225.130nm mask_opening=45.875nm wall=40.58s
step=76 t=40.248s dt=0.5471s depth=227.960nm mask_opening=45.330nm wall=48.20s
step=77 t=40.797s dt=0.5492s depth=230.892nm mask_opening=44.819nm wall=50.43s
step=78 t=41.348s dt=0.5503s depth=233.400nm mask_opening=44.850nm wall=43.26s
step=79 t=41.899s dt=0.5518s depth=236.059nm mask_opening=44.689nm wall=45.80s
step=80 t=42.453s dt=0.5537s depth=238.970nm mask_opening=44.315nm wall=52.31s
step=81 t=43.008s dt=0.5551s depth=241.776nm mask_opening=43.882nm wall=55.41s
step=82 t=43.563s dt=0.5549s depth=244.311nm mask_opening=43.467nm wall=55.17s
step=83 t=44.120s dt=0.5571s depth=247.021nm mask_opening=43.027nm wall=50.30s
step=84 t=44.679s dt=0.5586s depth=250.053nm mask_opening=42.581nm wall=43.99s
step=85 t=45.239s dt=0.5603s depth=252.420nm mask_opening=42.141nm wall=44.85s
step=86 t=45.813s dt=0.574s depth=254.993nm mask_opening=41.706nm wall=38.57s
step=87 t=46.376s dt=0.5624s depth=257.703nm mask_opening=41.306nm wall=38.26s
step=88 t=46.941s dt=0.5654s depth=260.619nm mask_opening=40.941nm wall=38.88s
step=89 t=47.509s dt=0.5677s depth=262.891nm mask_opening=40.605nm wall=41.58s
step=90 t=48.077s dt=0.5678s depth=265.343nm mask_opening=40.294nm wall=46.83s
step=91 t=48.650s dt=0.573s depth=268.060nm mask_opening=39.956nm wall=43.03s
step=92 t=49.225s dt=0.5754s depth=270.899nm mask_opening=39.299nm wall=44.63s
step=93 t=49.800s dt=0.5749s depth=273.178nm mask_opening=38.637nm wall=41.99s
step=94 t=50.376s dt=0.5757s depth=275.534nm mask_opening=38.032nm wall=40.43s
step=95 t=50.954s dt=0.5788s depth=278.188nm mask_opening=37.637nm wall=38.82s
step=96 t=51.536s dt=0.5821s depth=280.979nm mask_opening=37.033nm wall=40.94s
step=97 t=52.115s dt=0.5788s depth=283.144nm mask_opening=36.445nm wall=36.68s
step=98 t=52.700s dt=0.5849s depth=285.450nm mask_opening=35.766nm wall=39.54s
step=99 t=53.151s dt=0.4504s depth=287.320nm mask_opening=37.406nm wall=33.74s
step=100 t=53.516s dt=0.3651s depth=289.219nm mask_opening=37.121nm wall=26.94s
step=101 t=54.063s dt=0.5476s depth=291.534nm mask_opening=36.722nm wall=42.36s
step=102 t=54.643s dt=0.5793s depth=293.570nm mask_opening=36.400nm wall=40.49s
step=103 t=55.220s dt=0.5775s depth=295.818nm mask_opening=36.251nm wall=40.55s
step=104 t=55.801s dt=0.5813s depth=298.549nm mask_opening=36.311nm wall=35.59s
step=105 t=56.385s dt=0.583s depth=301.185nm mask_opening=36.640nm wall=40.22s
step=106 t=56.971s dt=0.5865s depth=303.148nm mask_opening=36.420nm wall=41.80s
step=107 t=57.544s dt=0.5733s depth=305.292nm mask_opening=36.203nm wall=38.30s
step=108 t=58.120s dt=0.5754s depth=307.905nm mask_opening=35.975nm wall=41.12s
step=109 t=58.699s dt=0.579s depth=310.774nm mask_opening=35.639nm wall=47.75s
step=110 t=59.270s dt=0.5716s depth=312.589nm mask_opening=35.287nm wall=49.64s
step=111 t=59.854s dt=0.5839s depth=314.654nm mask_opening=34.931nm wall=48.69s
step=112 t=60.000s dt=0.1458s depth=315.123nm mask_opening=34.855nm wall=17.49s
