step=1 t=1.000s dt=1s depth=6.216nm mask_opening=83.917nm wall=531.47s
step=2 t=1.500s dt=0.5001s depth=9.285nm mask_opening=81.574nm wall=156.72s
step=3 t=2.013s dt=0.5126s depth=12.432nm mask_opening=79.328nm wall=119.77s
step=4 t=2.526s dt=0.5131s depth=15.564nm mask_opening=76.898nm wall=124.56s
step=5 t=3.041s dt=0.5158s depth=18.701nm mask_opening=74.463nm wall=98.25s
step=6 t=3.559s dt=0.5176s depth=21.829nm mask_opening=71.861nm wall=77.18s
step=7 t=4.080s dt=0.5212s depth=24.947nm mask_opening=69.142nm wall=54.51s
step=8 t=4.605s dt=0.5248s depth=28.081nm mask_opening=66.277nm wall=49.74s
step=9 t=5.132s dt=0.5267s depth=31.228nm mask_opening=65.553nm wall=49.18s
step=10 t=5.659s dt=0.5268s depth=34.341nm mask_opening=64.231nm wall=52.64s
step=11 t=6.189s dt=0.5307s depth=37.490nm mask_opening=62.073nm wall=60.79s
step=12 t=6.718s dt=0.5286s depth=40.612nm mask_opening=60.018nm wall=43.47s
step=13 t=7.250s dt=0.5323s depth=43.707nm mask_opening=58.067nm wall=52.94s
step=14 t=7.786s dt=0.5354s depth=46.808nm mask_opening=56.146nm wall=37.77s
step=15 t=8.323s dt=0.5376s depth=49.928nm mask_opening=54.169nm wall=28.76s
step=16 t=8.864s dt=0.5404s depth=53.006nm mask_opening=52.107nm wall=31.81s
step=17 t=9.410s dt=0.5461s depth=56.055nm mask_opening=49.794nm wall=31.65s
step=18 t=9.958s dt=0.5486s depth=59.136nm mask_opening=48.835nm wall=31.23s
step=19 t=10.511s dt=0.5528s depth=62.222nm mask_opening=46.869nm wall=37.03s
step=20 t=11.065s dt=0.5539s depth=65.200nm mask_opening=45.130nm wall=30.04s
step=21 t=11.625s dt=0.5598s depth=68.225nm mask_opening=46.533nm wall=30.06s
step=22 t=12.188s dt=0.5633s depth=71.322nm mask_opening=44.624nm wall=36.79s
step=23 t=12.749s dt=0.5608s depth=74.208nm mask_opening=43.095nm wall=31.18s
step=24 t=13.314s dt=0.5647s depth=77.159nm mask_opening=43.307nm wall=22.08s
step=25 t=13.882s dt=0.5679s depth=80.238nm mask_opening=42.133nm wall=24.84s
step=26 t=14.308s dt=0.4261s depth=82.360nm mask_opening=40.950nm wall=19.66s
step=27 t=14.888s dt=0.5807s depth=85.247nm mask_opening=39.934nm wall=22.64s
step=28 t=15.452s dt=0.5631s depth=88.102nm mask_opening=39.382nm wall=19.79s
step=29 t=16.032s dt=0.5804s depth=91.118nm mask_opening=38.697nm wall=27.97s
step=30 t=16.612s dt=0.5799s depth=93.774nm mask_opening=37.728nm wall=23.80s
step=31 t=17.193s dt=0.5817s depth=96.538nm mask_opening=36.357nm wall=34.25s
step=32 t=17.778s dt=0.5847s depth=99.506nm mask_opening=34.679nm wall=36.05s
step=33 t=18.370s dt=0.5917s depth=102.275nm mask_opening=33.017nm wall=30.24s
step=34 t=18.971s dt=0.601s depth=104.788nm mask_opening=31.426nm wall=27.99s
step=35 t=19.584s dt=0.6132s depth=107.467nm mask_opening=30.147nm wall=20.75s
step=36 t=20.046s dt=0.4625s depth=109.686nm mask_opening=29.224nm wall=17.28s
step=37 t=20.410s dt=0.3638s depth=111.216nm mask_opening=28.367nm wall=17.08s
step=38 t=20.812s dt=0.402s depth=112.559nm mask_opening=33.307nm wall=16.50s
step=39 t=21.204s dt=0.3913s depth=113.953nm mask_opening=32.676nm wall=21.41s
step=40 t=21.600s dt=0.3961s depth=115.403nm mask_opening=32.305nm wall=24.55s
step=41 t=22.077s dt=0.4771s depth=117.293nm mask_opening=31.670nm wall=27.03s
step=42 t=22.482s dt=0.405s depth=119.066nm mask_opening=30.139nm wall=19.74s
step=43 t=22.849s dt=0.3671s depth=120.571nm mask_opening=29.072nm wall=23.37s
step=44 t=23.230s dt=0.3806s depth=121.664nm mask_opening=28.469nm wall=18.56s
step=45 t=23.801s dt=0.571s depth=123.355nm mask_opening=27.867nm wall=31.62s
