step=1 t=1.000s dt=1s depth=6.624nm mask_opening=85.316nm wall=526.21s
step=2 t=1.500s dt=0.5s depth=9.893nm mask_opening=84.116nm wall=157.00s
step=3 t=1.982s dt=0.4816s depth=13.044nm mask_opening=83.039nm wall=148.26s
step=4 t=2.463s dt=0.4814s depth=16.185nm mask_opening=82.013nm wall=139.79s
step=5 t=2.946s dt=0.4826s depth=19.329nm mask_opening=80.916nm wall=135.39s
step=6 t=3.429s dt=0.4835s depth=22.492nm mask_opening=79.817nm wall=117.23s
step=7 t=3.911s dt=0.4814s depth=25.671nm mask_opening=78.733nm wall=108.09s
step=8 t=4.387s dt=0.4765s depth=28.804nm mask_opening=77.684nm wall=105.35s
step=9 t=4.866s dt=0.4785s depth=31.909nm mask_opening=76.640nm wall=84.76s
step=10 t=5.351s dt=0.4853s depth=35.053nm mask_opening=75.504nm wall=77.28s
step=11 t=5.837s dt=0.4856s depth=38.186nm mask_opening=74.299nm wall=60.17s
step=12 t=6.324s dt=0.4876s depth=41.312nm mask_opening=73.030nm wall=39.39s
step=13 t=6.815s dt=0.4907s depth=44.439nm mask_opening=71.695nm wall=44.84s
step=14 t=7.307s dt=0.4918s depth=47.579nm mask_opening=70.352nm wall=44.78s
step=15 t=7.798s dt=0.4914s depth=50.725nm mask_opening=69.235nm wall=40.66s
step=16 t=8.289s dt=0.4911s depth=53.842nm mask_opening=68.376nm wall=51.95s
step=17 t=8.781s dt=0.4917s depth=56.969nm mask_opening=69.077nm wall=40.56s
step=18 t=9.273s dt=0.4917s depth=60.105nm mask_opening=68.086nm wall=50.82s
step=19 t=9.765s dt=0.4926s depth=63.225nm mask_opening=67.291nm wall=41.91s
step=20 t=10.258s dt=0.4927s depth=66.331nm mask_opening=67.156nm wall=47.67s
step=21 t=10.751s dt=0.4931s depth=69.472nm mask_opening=66.266nm wall=38.87s
step=22 t=11.243s dt=0.4917s depth=72.591nm mask_opening=65.385nm wall=35.38s
step=23 t=11.734s dt=0.4909s depth=75.642nm mask_opening=64.548nm wall=42.25s
step=24 t=12.229s dt=0.4957s depth=78.747nm mask_opening=63.756nm wall=41.78s
step=25 t=12.726s dt=0.4969s depth=81.855nm mask_opening=63.119nm wall=36.08s
step=26 t=13.224s dt=0.4974s depth=84.915nm mask_opening=62.630nm wall=45.61s
step=27 t=13.722s dt=0.498s depth=87.999nm mask_opening=62.173nm wall=55.21s
step=28 t=14.220s dt=0.4978s depth=91.112nm mask_opening=61.712nm wall=49.63s
step=29 t=14.718s dt=0.4981s depth=94.136nm mask_opening=61.196nm wall=46.66s
step=30 t=15.216s dt=0.498s depth=97.177nm mask_opening=60.645nm wall=48.17s
step=31 t=15.714s dt=0.4989s depth=100.288nm mask_opening=59.962nm wall=41.36s
step=32 t=16.215s dt=0.5s depth=103.280nm mask_opening=59.154nm wall=46.16s
step=33 t=16.716s dt=0.5013s depth=106.307nm mask_opening=58.351nm wall=48.10s
step=34 t=17.213s dt=0.4975s depth=109.392nm mask_opening=57.570nm wall=36.84s
step=35 t=17.712s dt=0.4983s depth=112.409nm mask_opening=56.819nm wall=34.86s
step=36 t=18.215s dt=0.503s depth=115.371nm mask_opening=56.113nm wall=36.35s
step=37 t=18.720s dt=0.5049s depth=118.403nm mask_opening=55.498nm wall=41.22s
step=38 t=19.225s dt=0.5051s depth=121.464nm mask_opening=55.009nm wall=35.47s
step=39 t=19.730s dt=0.5053s depth=124.361nm mask_opening=54.707nm wall=37.90s
step=40 t=20.236s dt=0.5063s depth=127.340nm mask_opening=54.649nm wall=31.98s
step=41 t=20.743s dt=0.5065s depth=130.430nm mask_opening=54.229nm wall=35.84s
step=42 t=21.249s dt=0.5059s depth=133.293nm mask_opening=53.921nm wall=38.87s
step=43 t=21.756s dt=0.5069s depth=136.212nm mask_opening=53.801nm wall=37.90s
step=44 t=22.263s dt=0.507s depth=139.261nm mask_opening=53.764nm wall=35.84s
step=45 t=22.770s dt=0.507s depth=142.229nm mask_opening=53.727nm wall=30.82s
step=46 t=23.279s dt=0.5093s depth=145.097nm mask_opening=53.074nm wall=34.96s
step=47 t=23.783s dt=0.504s depth=148.045nm mask_opening=52.325nm wall=36.22s
step=48 t=24.289s dt=0.5058s depth=151.078nm mask_opening=51.687nm wall=33.95s
step=49 t=24.784s dt=0.4954s depth=153.771nm mask_opening=51.183nm wall=34.48s
step=50 t=25.290s dt=0.5058s depth=156.633nm mask_opening=50.606nm wall=28.40s
