low_frequency_power_kw,energy_eV,signed_angle_deg,probability_weight
4.0,2375.74899539909,-0.35805084115734215,0.012582397018095843
4.0,2378.099068954208,-0.1361833119538666,0.009412939708667002
4.0,2377.4794419529735,0.08976731980287585,0.013999595524946992
4.0,2378.445299078252,0.36269588809971715,0.011788421901129881
4.0,2379.879370239723,0.6094804663568782,0.006319183835588537
4.0,2381.4780909874503,0.8593213835842731,0.0024858737204449025
4.0,2377.8832823576126,1.085127090984678,0.002130898460073371
4.0,2379.340187321399,1.3509840449613073,0.0011966514776535684
4.0,2377.5068304107326,1.626453648170356,0.0007376019400712088
4.0,2376.943185020913,1.8627435779736454,0.00034055068556026623
4.0,2389.594676346038,2.0,0.00010551499568745605
4.0,2657.3617952928294,-2.2828282828282824,0.00014994236229270074
4.0,2627.9776973425087,-2.1341921441431837,0.00032682372095255217
4.0,2626.970784053858,-1.9007627271423626,0.0007262733886811769
4.0,2627.4053398796855,-1.62686670674336,0.0010425807952564048
4.0,2626.7295498831554,-1.3534343281259646,0.002011253425258322
4.0,2628.6579543450425,-1.1250509770246109,0.0020866424987101293
4.0,2632.547049581272,-0.9000801485168785,0.004894068214196476
4.0,2625.5205859304674,-0.6367834355406499,0.012032710012722526
4.0,2628.570847813415,-0.3461862520333412,0.01876043348935478
4.0,2629.2809531138246,-0.13639444549192725,0.015409061270094625
4.0,2628.068340844097,0.09233036127698119,0.023464773147948946
4.0,2629.692433462806,0.35545026926015977,0.014458689715891319
4.0,2629.033431273924,0.6181899226195466,0.010026005738946017
4.0,2626.421994782839,0.861609532027941,0.002994153184913488
4.0,2628.8700311374837,1.0771046108839446,0.002717123858454821
4.0,2628.3661756930283,1.3489645494164408,0.001733305469225414
4.0,2626.6395215240987,1.6280274683633194,0.0009097086040565293
4.0,2628.11231230632,1.8602985972870838,0.00045323573938697327
4.0,2631.1697052645754,2.084808252949437,0.00047063230233946045
4.0,2738.095238095238,2.272727272727273,1.1106841651311164e-05
4.0,2950.4105090311987,-2.5854545454545454,0.00013883552064138956
4.0,2887.732953862649,-2.3521768872505446,0.000555850340573674
4.0,2883.0703311322586,-2.132379154088955,0.0005197015246820052
4.0,2887.3276659176063,-1.9008300167041394,0.0011101842301343048
4.0,2884.849401711697,-1.6279906053213344,0.0019072061836763108
4.0,2887.528273729744,-1.3512792433092506,0.0033249321103768453
4.0,2894.197808078282,-1.1256734669548223,0.003848778287673671
4.0,2884.954683920561,-0.9008956724616423,0.011767300089889708
4.0,2890.546676178248,-0.6257035823499777,0.020531390942910534
4.0,2889.0360551581643,-0.3559135921989166,0.03381938793416482
4.0,2888.833677848952,-0.13640047784337753,0.026489084613520557
4.0,2889.302019039911,0.08968478036925598,0.039189503003462224
4.0,2888.6212462620997,0.3549157374239052,0.029831432267433778
4.0,2887.878800604509,0.6234027696766546,0.017041326988359102
4.0,2883.861701514885,0.8553727246700342,0.007582999101205278
4.0,2894.5206147603585,1.0716955233711354,0.005425055082105538
4.0,2886.6981409778955,1.3529258029184557,0.002726582663563921
4.0,2886.870544962951,1.6217822835329487,0.0016110844897756246
4.0,2885.031909393835,1.8606738122283217,0.0006874978775686308
4.0,2884.1614099254834,2.083435689157049,0.0007381762003571304
4.0,2892.133958641672,2.3440503392479157,0.0004598768921258142
4.0,2963.1288251977903,2.5537190082644625,6.108762908221139e-05
4.0,3089.4605607249296,-2.604377104377105,0.0002998847245854013
4.0,3117.9876466628416,-2.351315046950973,0.000647044412024573
4.0,3120.9672354842814,-2.1339599712205426,0.0005720443188639741
4.0,3116.240524006703,-1.8996874700556106,0.0013184926081803278
4.0,3121.820103172108,-1.632915945736726,0.002187946796935782
4.0,3120.9499983220985,-1.3544348170064113,0.0039998077199738585
4.0,3122.407700324353,-1.1148866079316166,0.005729438536117855
4.0,3123.495700078286,-0.9009882460388349,0.013747300030282485
4.0,3125.653515808269,-0.6300729262726723,0.027546812413136865
4.0,3121.833628728416,-0.35523850330669604,0.04409802710484109
4.0,3123.9737274220033,-0.13636363636363638,0.03267662985634094
4.0,3123.9737274220033,0.09090909090909093,0.04901494478451141
4.0,3121.7914236072356,0.3514611660151749,0.03821799469011173
4.0,3122.6312593766897,0.62091700120341,0.021020739216743585
4.0,3118.05777189074,0.8599806949332567,0.008609474192354501
4.0,3115.928155470583,1.0572416950759076,0.007383958656405781
4.0,3122.2136656940584,1.3468637831418189,0.0032918024601919665
4.0,3119.4448783457124,1.6239334068424305,0.0018996570158186764
4.0,3115.3614218515195,1.8592653172287599,0.0007957544422397061
4.0,3120.211549049174,2.0855088340689685,0.0008248582323945301
4.0,3116.947577117112,2.3541756709915043,0.0005450285856454654
4.0,3077.449370552818,2.569696969696969,0.00016660262476966752
4.0,3262.9217198706124,-2.3224374296565853,5.078000854170192e-05
4.0,3274.0529116132243,-2.1271742575992523,9.12815568441855e-05
4.0,3283.3606732035023,-1.898026220480386,0.0002468586833849239
4.0,3288.593691199857,-1.6234473207343763,0.0004893914961737459
4.0,3294.0196246466935,-1.3492311503044656,0.0009840809059342966
4.0,3297.274360021807,-1.1301256074696127,0.0010878032627177287
4.0,3294.3228090331268,-0.8969175235371449,0.0036249749432689365
4.0,3298.9016328544913,-0.6237154902524364,0.006834419860415564
