energy_eV,signed_angle_deg,probability_weight
471.0431912867225,-0.38760971614137746,0.00034806555864774964
471.26102655264987,0.35970372352056795,0.0002805916682081403
471.6940276690946,-0.13889600076606182,0.00029380411511319843
471.6966437919533,0.11109120626562978,0.0003671580273955813
472.0411413433779,0.6066586691223315,0.00031566056306131214
472.0816056535462,-0.6361301241778009,0.00025368111256028755
474.08732266277445,-0.8823734663489282,0.0002563913732027597
474.3400649838536,0.8567515479248842,0.00020248988905846599
474.819745651609,-1.134530541374106,0.00015669421225357713
474.8673402670346,1.1039993903561058,0.00019359588368248075
476.6151611099329,-1.3823860313338485,0.000151172121749742
476.984388575851,1.3572551191723987,0.00011917098059624408
479.0210175296625,-1.6343835389883905,9.022341548692832e-05
479.173589611791,1.6049586768976627,0.0001126572978718777
483.02240560018953,1.853308124384788,6.0766077944020156e-05
483.18071992808893,-1.87845310809984,7.631828115541951e-05
486.8234116220804,-2.127723819177093,3.506270807931902e-05
487.4491449504234,2.0899344897522583,4.054880561826073e-05
493.85446756593444,-2.314503514192791,9.42785596525426e-06
493.8624245080039,2.3144128050532,9.316992641999319e-06
542.7633342032742,2.3019655890100643,4.9618395703574804e-05
544.3877027672567,-2.319694892880675,7.167213162564905e-05
548.0753352283947,-0.38582644472542527,0.0007592122855146242
548.4521329455687,0.3596426964650329,0.0005954615634575135
549.856594600012,-0.13825237478757232,0.0007339023308036653
549.8637878416181,0.1098919817986735,0.0009145680955223422
550.1492130950838,1.8555945224381314,0.00020760230837550784
550.2021504376504,1.1000417537512737,0.0004896280520042256
550.2503621121763,2.1061085425799195,0.0001817484411465727
550.3335153148008,-1.1308188484603603,0.00039079797406853505
550.353523822451,-1.8810256422641114,0.0002612144584472236
550.3712350981497,-1.6372463292198842,0.00023991130762534698
550.3722063748911,-2.135619200719307,0.00014512499555212064
550.5041164936162,-1.3848827622048392,0.0003803267437200921
550.5043178874969,1.6097225086241709,0.000300890117172219
550.5903200704503,-0.6381172013031089,0.0005435567134420386
550.6321036042349,-0.8861847021927143,0.0006408008328489592
550.7049711891308,1.3583795815305695,0.0003056896943363878
550.7052332050532,0.8593948299530129,0.0005150025858684739
550.7103154174016,0.6101476503391213,0.0006773959135426351
651.6908576013133,-0.1387919287887009,0.0008610927203228834
651.7503180496486,0.11078975864340938,0.001074011100075372
652.0697289391097,-1.1365117963235434,0.00048349135498065583
652.1181130239869,1.1074981605862755,0.0006018641294841046
652.3837601759803,1.8585953827772068,0.00023020610753728306
652.6258977630756,0.3589479405364695,0.0008164979727203535
652.6699819125921,-1.8848072093349135,0.0002872593348583328
652.7129520308,-0.38618786880798156,0.0010217797229351677
653.1878118955452,-1.6347358826676708,0.000282906986669875
653.3474727742656,1.6042778108860598,0.00035144624955466474
653.4708567566248,0.8585257356079814,0.0005513986708152609
653.5970719334344,-0.8845203991256085,0.0006939325908432561
654.0617620117287,2.102582629415011,0.000229424320705093
654.2377351383956,-2.133409840464366,0.00018515869347516728
654.6638783337308,-1.380854881434523,0.00047062348662915856
654.9298006246681,1.3557896076510256,0.000371667701961567
655.0165338169751,0.6039854188628826,0.0008439865364254759
655.2523166083154,-0.6343170054370201,0.0006796618893110581
655.3981056156226,2.3542626092480705,0.00013316231377961789
655.515174327968,-2.379179528195064,0.0001679661042498932
676.7299507181009,2.5746785704639725,5.7466655305272606e-05
681.4680709754574,-2.624491365930965,4.309440824385481e-05
695.2489346333607,-2.796120154085068,4.635488826376587e-06
696.8810916179337,2.7777777777777777,1.5525114893935633e-06
719.4127524545029,2.812543962103201,2.9523928908674896e-05
719.7458898714862,-2.8252783428304786,3.600621739045014e-05
734.1289859676684,-2.6274918329714425,9.512838662099534e-05
734.1762351995866,2.5925728497698106,0.00011722790784500305
744.4216217123609,2.3549272387941844,0.00017002941579301098
744.5281665481708,-2.3794023226510617,0.00021128125247220732
744.9938765239312,0.8579482176698431,0.0006773096317774824
745.0319481267908,-0.8829890147509398,0.0008478113771897202
745.3698273332143,1.3584091368930662,0.00044876302983690386
745.4069718610838,-0.6373805061136628,0.0007927283788331178
745.4992775076757,0.6077682895700456,0.0009902319802926932
745.5951716318771,-1.3843553376914983,0.0005610730210672192
746.1108853387253,-1.6331128458367619,0.0003409291065746032
746.2440439314427,1.6021634722411082,0.0004228664406102734
746.9575820868297,1.858477201141419,0.0002684858406208134
747.1259675985971,-1.8846534592048845,0.00033676672550182995
747.1387950900786,2.1062173344640027,0.0002692488644452363
747.142359652849,-2.135671063302726,0.00021589959230643835
747.5640945266002,-0.3861126822995434,0.0010976202250139806
747.9151769114937,0.35943032413889436,0.0008837133631644116
748.4191427491319,-0.13868979759236827,0.0009198901635666043
748.4288619003379,0.1108408587625228,0.0011493819066100892
748.8043903392185,1.1090918029257504,0.0006494289079293174
748.8053174376033,-1.1376064691648884,0.0005238153020207504
835.986896600457,2.3118988958992146,4.514107378110282e-05
840.6466616065511,-2.314398997716579,6.1275204500332e-05
849.0972462188575,1.8559961573468635,0.00020212193672799396
849.1657029610277,-1.8825022398459201,0.0002518802169137646
849.1749063104991,-1.13219913824831,0.0004106829553292226
849.2366373387067,1.1012945689471654,0.0005081936802192782
849.4909399193423,-0.382799045498892,0.0009058722445866042
849.6160676938775,-2.134977640794464,0.00014036384529190793
849.6484482946154,0.35583625548813913,0.0007225076595627526
849.7002775203182,-1.6361241612835318,0.00023716933149686386
849.7050560113697,1.6064286367457061,0.0002964185202994022
849.7237198466624,2.1052007159746373,0.00017586324589538652
849.850060407106,0.606483477538101,0.0006880887095340082
849.8931374589488,-1.3863025879527204,0.0003727976778992039
849.9633297879504,-0.635467041889894,0.0005493084730979756
850.0192855107315,1.3599264555734771,0.00029701207950260175
850.1333877626885,0.11039182909167197,0.0010160846173145114
850.2481622415324,-0.8875544438267172,0.0006281533162825411
850.2510874859372,-0.13861925725904575,0.0008163651578384423
850.2534158864614,0.8602757713643635,0.000503303055148659
912.537387831152,2.291518223169312,1.2376000631540303e-05
915.0244376415326,-2.3032389856809763,2.022898190847968e-05
936.5146227397215,2.0803942510347295,0.00011387838770546285
936.8882316612606,-2.117010908538871,9.318732340834397e-05
945.2262691668799,-0.13848338757282774,0.0006909914277627799
945.2643840234425,0.10995130919232785,0.0008573877731648788
945.5427479115546,1.8563854352788602,0.00017474139232731667
945.6768447440439,-1.8812327470016654,0.00022052256532936447
945.9160913301207,-0.3870694544492501,0.000787404125794282
945.9329843103159,0.3598539648212819,0.000631595771248573
946.0457211026816,-1.1345712923603855,0.0003686036046312703
946.3061416563037,1.104263975433968,0.0004620631904584043
947.4275018631204,1.3580983669155013,0.0002817641634837996
947.6741665075721,-1.3835890042477377,0.0003534362907977709
948.2094405403914,-0.8842056604232553,0.0006139241739680097
948.4552202176934,0.8586858030631564,0.0004931886020081689
948.6307478524933,1.6066690091010636,0.00028636239140452144
948.9372585234615,-1.6363706912409801,0.00023136669513267787
949.6548418746245,0.6100489920094336,0.0006767303726039325
949.7854623845615,-0.638512422719488,0.0005406232477916114
1047.3932491723997,2.039495916364592,7.372245969702935e-05
1049.4596693742121,-2.0807490594530793,5.7811045021531e-05
1049.8782892300592,1.8573933130776012,0.0001426581260477164
1050.1743153050732,-1.6373980374930068,0.00021407341805995033
1050.1945792869358,-1.8815820099371756,0.00018265507344412133
1050.195163306603,1.6067375034601672,0.0002643779181621568
1050.4636285745742,0.6103335224574747,0.0006375538658117484
1050.517913448504,-0.6383442815523308,0.000511532410541209
1050.5222597154193,-1.3802599983465953,0.0003176105730554257
1050.7784569483242,1.3556955939904045,0.00025042329490761607
1050.9702378887855,0.8575487095837196,0.0004567273916482864
1051.0698422782764,1.1059592613552942,0.0003968533448862608
1051.1091700876457,-0.8829049248856178,0.0005705651287103286
1051.2943115714124,-1.1367021773792294,0.0003112497163746507
1053.046974876217,0.3592884663569557,0.0005658570671810062
1053.5415735830336,-0.3857211775224047,0.0007203751817509156
1054.2353254918794,0.10985845812628663,0.00080868245675508
1054.3841317719764,-0.13746109535180498,0.0006425306831395806
1120.2164456707374,-2.084361196099827,2.977220208543384e-05
1131.59161667034,2.0323390018174705,4.561589204993382e-05
1145.6966151362096,0.35899516745107934,0.0006240575982809921
1145.9411060647203,-0.3849777360032865,0.0007931660789531298
1147.3574215324848,0.11017869562176691,0.0009052700911777384
1147.5852853789872,-0.13873190365466737,0.0007286539723697547
1147.9467095412615,1.357741261520106,0.000256469951038769
1148.1104307607156,1.1056061692659023,0.00041234837083558776
