Ion Dosage (cm^-2) × 10^15,Si Yield,Si Yield ±,SiCl Yield,SiCl Yield ±,SiCl2 Yield,SiCl2 Yield ±,Cl Yield,Cl Yield ±
0.9421018055555556,0.13,0.02273030282830976,0.07833333333333332,0.012472191289246471,0.065,0.007071067811865475,0.125,0.0282842712474619
2.826305416666667,0.16666666666666669,0.023213980461973534,0.01,0.00408248290463863,0.0016666666666666666,0.0023570226039551583,0.018333333333333333,0.0023570226039551583
4.710509027777778,0.225,0.021213203435596423,0.01,0.00408248290463863,0.003333333333333333,0.0023570226039551583,0.008333333333333333,0.0023570226039551583
6.594712638888889,0.22833333333333333,0.024608038433722338,0.0016666666666666666,0.0023570226039551583,0.0,0.0,0.003333333333333333,0.0023570226039551583
8.47891625,0.18166666666666667,0.012472191289246471,0.0016666666666666666,0.0023570226039551583,0.0,0.0,0.008333333333333333,0.0062360956446232355
